id	GSM3354765_Control	GSM3354767_Control	GSM3354769_Control	GSM3354771_Control	GSM3354766_Treat	GSM3354768_Treat	GSM3354770_Treat	GSM3354772_Treat
HYKK	5.84666572951674	5.38617034462263	7.01446132230129	7.15213814334525	5.63810603546254	6.31184164405979	7.41848359773268	6.71736902076266
HYLS1	9.18669388804748	9.0635849165188	8.61937120227199	9.13095254012268	9.07664300642988	9.22483457581018	8.69345392065817	9.12330523846628
HYMAI	5.49977409682129	5.09659901237654	5.28428755453632	4.12461472659389	4.99074621692073	5.94312942688829	5.05263663291846	4.95343276803825
HYOU1	10.4141464892108	10.9239676027371	11.242488497839	10.0608639891917	10.5759148849925	10.8367747515586	11.2697624327774	10.2391851779497
HYPK	13.0982175039034	13.0964273342564	13.1347619277951	13.1182120935089	13.0940839818665	13.1072331043128	13.0176190918493	13.1072331043128
HYPM	3.11071088330899	2.53749393164293	5.6639329664932	2.4821870837828	6.06032033019927	5.62041120904687	6.57395881527402	3.64507810945981
IAH1	10.4507498055788	10.3035686882383	10.3357331540953	10.3011412965826	10.3919118447333	10.3882126007762	10.3343839000411	10.2523983985923
IAPP	2.58554237457835	1.26180556489393	2.86088229619794	1.52708212350956	4.6797641530918	2.30590904019748	5.54192768092162	2.17654882443585
IARS	14.2020706395061	13.3471346758883	14.2567893986686	13.3272310055865	14.2192498621272	13.316479626894	14.2080363685873	13.2383139812595
IARS2	12.2478453789425	12.2635321251898	12.0343655355726	12.1676281582797	12.1854705339168	12.2894045356661	12.0416629119383	12.3242904946687
IBA57	6.77749415461951	6.55188807891533	6.10052005605767	6.68572745706058	7.11995560011745	6.85300075271022	6.73997595394953	6.68369259121445
IBA57-AS1	1.90043709111406	2.20151365044094	3.47887239246972	2.68120208655769	5.18612621727693	2.94403454077609	4.7910309321023	4.97240716201977
IBSP	6.01519288424367	5.42943434766693	7.86559396565542	4.58725187119341	5.79250502323235	6.40208555565537	8.01895653333089	4.99691975731467
IBTK	10.3220344614116	10.0737092118632	10.3729314165365	10.4362478331772	10.286606091852	10.0008906246088	10.6419755423449	10.0747949742945
ICA1	5.46954950322506	6.11122794674025	6.30887285416139	5.26430344646967	4.9429423778486	5.91513335923969	6.08890415819913	5.34149867725487
ICA1L	7.13051391996524	6.58388522552456	6.6407363653034	7.04499418124491	7.06944342760914	6.68878385693528	5.91115250930825	6.79370830280897
ICAM1	7.0447296280215	8.13898628220423	7.19965610057316	7.21282514126418	7.20496323570663	7.82088288330969	7.67833313168733	7.68206074943344
ICAM2	6.76939471313321	8.29557659577882	8.79822767362294	7.74317525111158	6.3732596862633	8.30887879124433	8.81962027360037	7.96418513376842
ICAM3	9.70863993533606	9.91603892866369	9.86062821850983	9.50782234292758	9.77215399087723	9.94140441543948	9.88871542075597	9.24650483955323
ICAM4	5.1401125758385	5.64457772985549	5.741531481965	2.17863366707917	4.22087382096197	5.25115272203864	5.78807842396715	5.35279071150891
ICAM5	2.68758077142069	4.54612028082522	3.9959809951994	4.89438946077923	2.10468840605718	2.73143775713946	4.83443144923189	3.20690214898033
ICE1	10.7717889183155	10.6345172084544	10.6524520677148	10.6226587381424	10.6816037679178	10.7112549317194	10.8598024427876	10.6038060998902
ICE2	8.88694998324353	8.88187092415791	8.63924095167567	8.92330106783252	8.90295548214634	8.7841010829717	8.72547814417227	8.90031209064364
ICK	7.30894609026901	7.27678132289172	7.20650836929044	8.46342212950065	8.38278096608799	7.52426322607259	7.51154341457325	7.48193854430572
ICMT	10.5460820607139	10.494148322638	10.1554700141156	10.5340234791638	10.5571490083465	10.483576568727	10.1167789123892	10.5037391267038
ICOS	1.3878056171344	1.82361709171037	2.81930735813298	2.07738231550131	4.52616436623022	4.17857950635381	1.28420405524034	1.21180943405952
ICOSLG	5.88662687871436	5.61898600959386	5.22846232106971	6.00853915805349	5.46423780662941	5.5580200616003	5.73611275320715	6.26621364507148
ICT1	10.1497814010232	10.1850871450959	10.2761084018099	9.91150165551289	10.3988940008584	10.3026619113752	10.2037373007896	10.50156259728
ID1	8.17704165144162	7.75169543845408	12.2286402298995	9.29056485940291	7.84246298584857	7.69233358174585	12.1007411447023	9.2974916921504
ID2	12.0906275785652	12.8317137340254	12.742177337024	12.5203631701447	12.2364069160224	12.8420716454729	12.828913477964	12.4362132666203
ID2B	6.14601083007833	3.59322051977317	6.52319110462991	6.82701167958993	5.79434288754408	7.09848577754743	4.16510673248139	5.64853006238247
ID3	9.33833599155949	11.1647623145573	12.3835882849473	10.7581716178293	9.38838513437434	10.8440667615297	12.1249015174539	11.087679302024
ID4	7.14047879247541	7.36785421100063	8.85032790494266	7.44304072538463	7.24679485953963	7.29763189362078	8.81593041256489	7.38327986400756
IDE	9.86397363845519	9.88097314153246	9.40634652399274	9.95010431449554	10.0497472582603	10.0184397546366	9.39200304186925	10.0079926383845
IDH1	12.8720046064308	12.2573484612672	12.4978232382436	12.4073497562777	12.6409669611874	12.26839345902	12.5756624894093	12.392464933634
IDH1-AS1	6.72895071205277	6.74406394809147	6.67544707065031	6.49977910671731	6.45049464606953	6.12711979371272	5.70591520569618	6.42487539191823
IDH2	9.31384631718459	9.90390363728157	9.85529031570043	8.80906080617193	9.22468388517143	9.83573754755094	9.84669099900074	9.15938091839327
IDH3A	8.51925132175703	8.60133295068827	8.95843516908606	8.71071935190423	8.54206424158411	8.58316662795882	9.08054118938921	8.54829389377022
IDH3B	10.3749544798976	10.2969612263969	10.1947718302547	10.1817459933169	10.3841435070972	10.286606091852	10.028180120513	10.380466485388
IDH3G	10.0737092118632	10.2477516655326	10.1170890204155	10.0568023650445	9.89126335693009	10.2281178776334	9.89326881139345	10.3919118447333
IDI1	10.0664359505252	10.4299281839183	10.3537096991626	9.97896774085359	9.94046416718665	10.4961885753184	10.3308314493447	10.1476619247721
IDI2	3.77031750519923	2.38395129802358	2.67097224967627	5.3443081704041	1.9940989263934	2.5314821456178	3.88055993916036	5.1048680287768
IDI2-AS1	4.94859031553255	5.32198714811249	5.26793125915004	4.91014574407454	3.88799787180538	5.26793125915004	5.60807085865279	4.3616782770245
IDNK	7.5207521169301	7.81904604820945	6.99547976315406	7.74905477874211	7.03869798000045	7.68152947484776	7.29622768578627	7.67572490351176
IDO1	4.40656441967398	6.86636259087838	4.22952190968836	7.32634697367492	6.90647792896378	6.80147943799352	6.57581685404544	7.51960664091565
IDO2	5.42467626211412	2.23702088367146	4.9724500491758	4.27557626369796	4.15560736199405	3.92549254373901	4.56920176338126	1.68260516354564
IDS	10.1547180600507	10.2397363678019	9.73753839219044	10.5197219247106	10.1719495090035	10.3676887133078	9.85772570317467	10.5660173576526
IDUA	8.01504029007575	8.16937403481447	7.84509816651508	7.05439546216585	8.10929676716536	8.37107821467321	7.67257751233187	7.40192760134414
IER2	10.1105363449596	10.3228860002058	10.6722781946452	10.4376069652361	10.1648023524044	10.0339331711852	10.5278215025406	10.6381358539398
IER3	10.5032904474809	10.5290953307931	12.4073497562777	11.4366742117627	10.6649782480011	10.4273367725941	12.4874081723362	11.4133658999175
IER3IP1	11.6324589184187	11.6468614229355	11.5089893623366	11.5279669809435	11.553212387723	11.5994792339085	11.656747961693	11.3249387183396
IER5	11.492051191577	11.7276004522168	11.213154758047	11.5199401116475	11.5766091625917	11.5766091625917	11.205116275533	11.4421621622391
IER5L	9.1676573222131	9.7809627873634	9.38915775401487	9.86838261739293	9.23808104358222	9.88477623495618	9.66259278180617	9.65768709720164
IFFO1	10.0639432668273	9.92823188224005	9.64948833932849	10.6131563377999	10.4097405598157	10.325261784721	9.88352825552714	10.9951891144809
IFFO2	7.14707345780713	6.58811792918412	7.23763121812866	7.14383770179111	7.25136658936034	7.55726996270395	6.98132135337938	6.84679820236977
IFI16	13.6288681027124	13.4339343132962	13.4234825729824	13.8417833055305	13.6482358904164	13.4542930111118	13.5007413941098	13.7700597985818
IFI27	11.14489986358	13.2890147082397	12.3025426375303	12.9360002987282	11.0342006815665	13.3124328326874	12.3504426480637	13.0040341202217
IFI27L1	9.18229327082517	8.8524443498849	9.03813819821938	9.03544082905886	9.09203167728519	9.1558438445669	9.26720017249566	9.27078201897036
IFI27L2	11.0973871657741	11.2312016661438	11.1627065978734	10.6970866015247	10.8458191192594	11.3698978952565	10.9645501320489	10.9350908789725
IFI30	10.0730189713034	11.9083554578468	11.5232858761498	10.3423699926159	9.907757397898	11.9529085287722	11.5801853095493	10.640265552083
IFI35	10.3688507972103	9.72700553044042	9.80549849712255	10.0321986120372	10.0730189713034	9.85647827991972	10.0156097620207	10.6393079347977
IFI44	9.57385183196107	10.3074089521287	9.34854935767733	10.3336583974759	9.55863702237822	10.3040855919463	9.52527579351595	10.5528569218727
IFI44L	9.282792700483	10.1018126066037	9.75166666578138	10.5227390377717	9.25899090188316	10.2860155269228	9.89609065935795	10.8313982238536
IFI6	12.1232070324637	12.8082742170604	11.8731721870049	13.4581788056688	12.0687117114501	12.8273355462274	11.821064082993	13.5992856471689
IFIH1	7.85725761700942	8.16597768334488	7.06850308508679	8.89622875767359	7.80520033481057	7.87134750446016	7.25554248007723	8.79822767362294
IFIT1	10.9005770285746	10.7782358869639	8.89113134333005	12.7940455244431	10.727470089233	10.7579469830818	8.9376309990127	13.0282437558134
IFIT2	8.83052322967794	8.95349529086388	8.19222431248781	10.3276774222538	8.5649408492153	8.69880620245942	7.98485713857405	10.0519777585798
IFIT3	10.5695076168607	10.5191183261568	9.44867963284405	12.4859914738683	10.2726924344323	10.3377431943195	9.33509333560747	12.6914554953599
IFIT5	10.0179541071741	9.83779845080917	9.90505477240713	10.2180501967867	9.89193058339216	9.96418293411035	9.8475114141001	10.4081573893217
IFITM1	13.014254407247	14.1127088131797	14.0933891396249	14.274868038793	12.9052662682537	14.1535791039966	14.0933891396249	14.3669435040619
IFITM10	7.13640339192601	6.79291493624566	7.2592335608159	6.47205357625166	7.27328214821521	6.80483605942117	7.34369675404682	6.0491208710898
IFITM2	14.4394753884944	14.9394266540154	14.931683106458	14.5652678140999	14.3598040115444	14.8882940109436	14.9764368099558	14.8313478661068
IFITM3	14.7685787461096	15.0496055503176	14.9394266540154	15.2801629038969	14.8227301901109	15.0351751471901	15.0103827884239	15.2560847638993
IFNA1	2.60550400568514	4.48119540508899	4.86111241779298	5.36376555131864	4.90482357687107	4.54850602933393	4.58763844557533	5.38926632258689
IFNA10	3.49965779944244	5.8574867623941	5.20659734850399	2.9217023486416	5.04967200574102	4.51653591752928	2.47565252733539	4.14223129925773
IFNA14	3.28557113375265	1.68260516354564	4.35380347033831	5.85431324936296	3.85197196090067	3.56618739775211	4.58763844557533	4.76171521121172
IFNA16	5.52673871360999	1.5398069657262	5.49924443129966	3.69996329830688	4.50744187996237	5.06212630763944	5.00396566056532	3.79197705487201
IFNA17	4.97779347907067	4.98396708526726	2.21438873274574	5.53037981699817	4.91301346127084	1.60747493096589	3.18248226848262	6.02273897638527
IFNA2	1.90043709111406	0.896748476555746	3.73509571279756	0.967684047455444	1.71053820602502	4.07468101916061	1.18526005272028	1.05238260441444
IFNA21	2.78322634283419	2.38395129802358	4.33246342594241	1.4908500221713	1.43854502986176	4.1677339217919	2.81930735813298	3.46276654705989
IFNA4	4.02839716840679	5.18792803057291	4.64514158286254	1.85614013854857	5.74707384778214	2.49972662421476	5.66381190065896	1.81567768586113
IFNA5	4.25273415630333	2.50138872704145	1.70769819646251	1.54451432388001	3.75783956593845	5.30296819717694	1.99194829946929	3.88683991965634
IFNA7	5.63220044465046	3.19822716014764	5.61047683203089	5.27624395785908	4.97716510962168	5.10919807964092	5.9264214764704	5.28408888514321
IFNA8	4.0712293000579	3.33555992403694	1.53192952356312	1.3774631736087	2.30413230779502	2.86145118414214	0.796458056434967	1.12237833483622
IFNAR1	9.33104676534306	9.61791842382274	9.47661041343269	9.64709318936843	9.46414655316224	9.52977431457006	9.28935441993178	9.67616121510557
IFNAR2	8.72189172520202	9.33908823273747	8.98329064181068	8.89926577966402	8.75557630770687	9.01778492009138	8.66764267196359	8.73459953417042
IFNB1	2.41791491772535	2.64058950125993	3.54607199004986	3.25529335756065	2.20814263308577	2.01537683303171	3.45651127676574	2.63638771618428
IFNE	6.03375208779221	6.17517801696238	5.70444001904542	5.16789788658125	5.04438371625484	5.97625789509681	5.65383961861764	4.97770198394353
IFNG	4.64189602707781	4.24702025777193	5.84083850434523	5.80065667196644	5.41180834859717	5.28424784070885	4.93080914120192	5.3978623026369
IFNGR1	11.1607690783666	11.194131628178	11.3860307491007	11.0335465513694	11.242488497839	11.1647623145573	11.3336814528626	11.1068648277182
IFNGR2	11.5388812667038	11.6649267159183	11.9179095053443	11.457841239986	11.5182040406199	11.7145045849057	11.5725615319837	11.5059864919693
IFNK	1.6195018453733	0.972249781958584	3.153386684053	4.01848588588772	4.22087382096197	2.08813058836911	1.64818707613865	2.23341079542879
IFNL1	4.95659088551313	5.93859897489546	5.71387516878993	3.51727493555259	6.3970016788368	6.41869055376948	5.67738081318619	4.72399833376093
IFNL2	4.80112852484864	4.6267960391143	5.80357018101937	4.99561560142334	2.49008933866087	5.60287239613968	5.4870313123827	4.8552004805529
IFNLR1	3.91665578168631	4.6435452968794	4.74615432047109	4.81375708280081	4.34981844532219	3.03984778997543	3.28086342288498	4.58763844557533
IFNW1	4.79760819360543	3.21333532542847	5.35203279983198	4.89438946077923	2.90960849631569	2.90753753062332	4.33613165091378	4.23132457283903
IFRD1	10.8905156208475	10.6703818690304	10.8148175577456	10.7901794709272	10.9029689837878	10.5438512299835	10.7380053459738	10.597417494216
IFRD2	10.0905703426352	9.6476280544957	9.79655761936855	9.31083143980424	9.52146765020012	9.33338565468808	9.92351919766204	9.17191454427436
IFT122	8.04602300580864	8.17704165144162	7.57957535351914	7.97311415694508	8.15426732536344	8.21900857612555	7.77951301138797	8.0753820616122
IFT140	6.60784661466172	6.2200020602089	5.37408071916334	6.09816550995373	6.00853915805349	6.2408943380095	5.88098619716774	6.93925700404406
IFT172	9.26074934943212	8.9390988271707	9.12365583484042	8.67918937948856	9.20213930466134	9.12658286199551	9.16119246653497	9.29463026277075
IFT20	11.7089158012753	11.7594684079377	11.6162204338483	11.5182040406199	11.7265780245928	11.6256513031129	11.4778106349537	11.594701856048
IFT22	10.5069261856464	10.8846416392763	10.0430234794326	10.0036282076207	10.3584691088386	10.7205029818506	10.0248630504621	10.2659313075085
IFT27	7.9760882663713	7.99252434968409	7.97220643442299	7.81256913069925	8.08770834320284	8.19099202600872	8.04920235363159	8.17661696576897
IFT43	9.72182455767297	9.69395605694369	9.93110412682192	9.47240082985833	9.63465707612198	9.65555731055271	9.77278435695419	9.92860641467393
IFT46	9.93514681227332	10.3122351734451	9.87886480945116	9.54698332883584	9.99908929774867	10.5109679472689	9.73891335490664	9.86265323517522
IFT52	10.2469877820257	10.1045068035963	10.1117303023644	10.0820409844391	10.2252689380764	9.95940063334411	10.0190392147715	9.99601312060901
IFT57	10.4418191877987	10.3616932865593	10.4177215304508	10.4540755745465	10.5127146223907	10.4081573893217	10.4796281458592	10.2619473009093
IFT74	8.99395837377073	8.87403032088302	8.69657351211993	9.14804874756989	8.92386787088372	9.03252720344229	8.65801154676771	9.02966354159195
IFT80	11.5795221930678	11.2145412279733	11.4877803964016	11.8546943624642	11.5736177197258	11.4327590008804	11.3528870029405	11.7373096834943
IFT81	8.18353380369778	8.34795874592644	7.75421680746548	9.17274694773228	8.46856000629944	8.59004910590093	8.22422908204217	8.60987143760898
IFT88	9.98233173509355	9.77675419697575	9.70959254350765	9.89869022472428	9.89626614094842	9.91685211232792	9.89849471186889	10.084232917643
IGBP1	11.0847543854559	11.1169074760732	11.1410247476704	11.0305138999317	10.9196818514366	11.112235113035	11.0639475047928	11.0125395908626
IGDCC3	5.99887100324846	5.66895843512444	6.53534740026826	5.06436569399431	5.21484388362336	6.01862909914995	5.33358382086003	5.51924491758737
IGDCC4	10.3824342080262	10.1075236003858	10.0649802653879	9.52748547369969	10.5369533368444	9.99601312060901	10.0636554005158	9.75822558698459
IGF1	8.90619507122833	9.34353133458929	9.60637591169316	9.91427850857379	9.12458118292046	9.25529449603749	9.58476071824521	9.92583833700098
IGF1R	8.75117019329548	9.31083143980424	9.04552637484017	9.31696423693721	8.92992200320952	9.17429345000618	9.0307034401855	9.26145706748937
IGF2	6.79613206361475	8.65614822871295	10.1078769647697	7.24447036391049	6.41042197676088	8.67566492660788	9.76662604410927	7.35763974523107
IGF2-AS	3.54702225947541	5.06608853353805	4.53155294025613	4.569866603747	6.54700834335637	6.56462677650681	6.09090829881079	3.09415925815242
IGF2BP1	2.84217707171975	2.36856285613729	3.10100574213803	2.75924332248657	2.82321849809019	2.66628591899817	2.80615478570767	2.81972145816042
IGF2BP2	9.93110412682192	10.0519777585798	10.0062602274901	9.28458524372518	9.98485837554442	9.72067707070734	10.1275107055884	9.35273818022281
IGF2BP3	6.3874730619699	6.464606339508	5.47316313613138	5.91285641809993	5.7898357743599	6.57796570773656	6.29605226793341	5.49905069619723
IGF2R	11.5435057219951	11.6481598044976	11.9636580537943	11.6986307728283	11.6061408723716	11.6468614229355	11.9246890675935	11.6993620617118
IGFALS	5.52673871360999	6.0171096969519	4.94359623150117	5.16413656326027	5.95868478384097	4.79694644862926	3.36546592962545	2.48063911822582
IGFBP1	5.60642090824885	4.20155112187755	2.73143775713946	5.47936289069057	5.98202028113918	5.05110280853475	4.16510673248139	5.5745262474169
IGFBP2	2.21861898717797	7.74037510093826	12.264632100546	8.26034789501558	4.85029957121121	7.03880267920445	12.2979536474707	8.1132806161541
IGFBP3	15.1905532133138	15.2656695713971	15.0813043299476	14.7410056208846	15.1905532133138	15.2918355161551	15.1516451924297	14.7803851206653
IGFBP4	11.8091833531364	12.8037459491456	13.622642440009	12.0602092519408	11.613120297294	12.51911721868	13.5766012187759	12.271387640599
IGFBP5	10.8838567166799	12.9121992696802	13.8862296023574	12.481239953221	11.2478701959565	12.9632279658875	13.8155370768843	12.3630476305486
IGFBP6	13.411934440246	13.014254407247	12.1809819911756	15.0169045860351	13.2890147082397	13.1347619277951	12.2513666500742	15.0103827884239
IGFBP7	13.8647258471179	13.8796414404531	13.7675262277245	13.9820467263997	13.8417833055305	13.8781806172852	13.7636996672133	13.8358455254115
IGFBP7-AS1	2.73268576821104	4.02727378661804	4.73867555308823	4.81994081696697	1.94754147179486	1.3842691466115	1.97568551199446	1.12237833483622
IGFBPL1	1.67096648799671	5.73531839153446	3.75415558339663	5.34806849405299	4.00995957412244	5.75932367714794	2.85587068253436	5.18143134807454
IGFL1	2.21861898717797	3.45381635900221	3.19427880865115	2.73392520181917	4.30812662541296	2.75023137753186	3.05731204746503	2.99608261107059
IGFL2	1.79069796176876	2.48972502123573	2.49868722611236	2.11374974271379	3.05731204746503	2.94403454077609	3.43531567991768	3.53501472661953
IGFLR1	7.7864998735386	8.21147931073771	7.19245855866364	6.85764407524868	7.27843909190431	8.3778769513775	7.49002950136319	7.3674130160619
IGFN1	4.84982406977486	2.99664093136871	3.4701156222181	5.27436872713981	3.04477460508132	3.02026490855094	4.00897890140648	4.87245986402387
IGH	4.96958399616829	4.8123825896087	5.87860855090785	4.64341402693315	4.88659632411349	4.65524084874227	5.31702933057408	4.00645474363925
IGHA1	4.96424260232792	4.90629920123652	5.55417910065283	4.63692145509057	4.80928609835136	4.32384207864514	5.25879698219367	3.80597406087385
IGHD	4.22755939422837	3.4662245582621	2.57533872444943	3.88195299980773	4.44770853975413	4.71950736117726	4.23637313543365	4.61412244346703
IGHD3-16	5.98611445106057	3.54976126692201	3.32204462329167	3.01588490527504	2.66628591899817	2.99115713636435	2.33515861875986	4.11644040434884
IGHG1	5.06327943242516	5.86121329376595	7.53076967224101	5.22198151909549	5.25977349486372	5.06501318273692	7.57214224851675	4.89318623312576
IGHM	4.6684430074662	5.22094784661009	6.16684763857948	5.13752609222206	5.1161157644914	5.17699262855932	6.08374207951659	5.52507174527748
IGHMBP2	7.83238650762594	7.1762503543256	7.72883041647392	7.444373013842	7.61117485684885	7.09734170586258	7.52784835190098	7.70830176454794
IGHV1-69	3.88121097765694	3.88704380943372	4.55768157984219	3.18312062341443	5.03134354275007	1.69642347034107	4.74407932973753	3.8508527335951
IGHV3-54	2.56495506102786	3.54976126692201	5.54472528955316	5.29203617462029	4.76174819228168	4.24166505582845	2.41271732042716	2.26508858993336
IGHV3-73	4.42898830403893	1.86122038661074	4.75674195446779	2.36145849013862	1.60747493096589	2.04955915308342	5.07481808707943	2.07962255400097
IGHV5-78	2.08438263680936	0.896748476555746	1.75337819308658	1.90043709111406	5.46616883075976	3.94958997497921	1.78847916602478	1.4908500221713
IGHV7-81	2.08438263680936	3.74321563835883	4.63117838456081	4.96628432891714	2.24255998867164	4.6239316301021	1.82716848838096	2.23341079542879
IGIP	9.73949485030666	9.93311848249651	9.77971447308219	9.74221988949654	9.71258588990704	10.0019878477664	10.0627341901249	9.8034348881076
IGJ	6.80412574962523	6.68399759978588	8.01710996189175	8.24402658945499	6.63369197640095	6.89232969732964	8.59592420822302	7.77159944266232
IGK	5.30413011419244	6.27128919592981	9.57176862377836	4.7951188063568	4.59175568613126	6.19989828119908	9.59525521090306	4.74939063670228
IGKC	5.43782281560031	4.65646852606024	7.59624847923157	5.42779943204899	5.32278575517098	5.28713554039487	7.67109168755975	5.11802989732317
IGKV1-17	1.85614013854857	2.68758077142069	6.1183374971024	2.87569081636599	5.68677387712498	3.66817170024948	6.96908779526194	5.02623303458046
IGKV1-37	3.4693465938454	2.4414417125895	5.87533868133851	2.45281866282761	3.64125270581206	4.73826892032365	7.04029472940601	3.01467863402083
IGKV1OR2-108	2.88899481185975	2.68758077142069	4.17701139937358	2.87569081636599	2.75395050553469	3.36615666208452	6.60549470548389	2.42972897520073
IGLC1	4.78726665476111	5.11310005918439	7.98874146379087	3.41571819493996	4.69409379717783	5.55489803413916	7.91956035433057	4.44588737438417
IGLJ3	2.89357446544158	5.3299840500664	5.21758427188566	4.67237357674322	4.97964431493106	4.55589698245764	5.73219780986101	4.22087382096197
IGLL1	3.07223981975587	5.40578316147556	6.2771200853217	5.7945790046818	3.2032616346156	3.02026490855094	6.39661910519827	2.99608261107059
IGLL3P	4.94859031553255	5.8329204135038	8.25621082144894	5.34806849405299	6.45456480040001	5.66259775500338	7.98552003094231	6.82560414669977
IGLL5	6.16231218059169	5.85964305887685	7.09169859561611	6.3442435400136	5.43577632440094	5.38830626380356	7.35356373585994	3.25280696301893
IGLON5	3.64240298284801	5.20978049622189	4.85553167785465	3.16644427490405	2.7333054850151	1.60747493096589	3.49521924620188	5.05954936387418
IGLV1-44	4.69542654923826	3.72598490141244	6.65234383003285	4.84611246823254	3.88799787180538	4.29423047790794	6.89773060873192	3.37088921965557
IGLV4-3	5.07142758900142	2.61194389257168	5.94945557301995	3.71633213704762	5.7687834949158	6.16249698210481	2.63638771618428	5.68701371059992
IGLV4-60	3.08931965249496	4.56296740812861	3.80254103263863	3.71633213704762	6.22466935418846	6.04198509666457	4.88303644877454	4.89899826939967
IGLV6-57	1.57173133124317	2.53749393164293	3.10746011138231	1.90043709111406	1.60747493096589	2.94403454077609	2.01194530769796	1.85614013854857
IGLVIVOR22-1	5.33344234855039	4.02727378661804	5.42790932656601	4.91362100150298	5.36316496663859	2.99115713636435	2.87197130797259	5.03882134800693
IGLVIVOR22-2	5.55477028979674	6.22543241518684	4.98038428477326	3.65626443503569	6.11546834396949	4.5868726136822	5.72009419115074	4.79431645812497
IGSF1	2.70406176731996	4.02589740522001	4.96403012129244	2.80773365067814	5.31188690330704	5.27564740715081	4.36597172798644	5.01355877326582
IGSF10	6.35377513970743	4.26084441369939	5.64369599082056	6.58263723686057	6.66086060131623	4.78975549513273	5.85967836712564	6.73139158388031
IGSF11	3.80187924517995	1.58417329043703	3.2827598942705	4.21387529566772	2.77904745913391	1.74782892816677	1.33522946876416	3.07680701802644
IGSF11-AS1	0.688298939876287	4.69095026286165	1.66950030219521	1.90043709111406	4.46216374416911	2.55456776653246	3.18248226848262	4.55636764712479
IGSF21	4.09348661946655	5.52496736502048	5.83624134543297	3.50006859031266	3.43995381017962	6.62689348449606	6.15861281742092	5.94880847977536
IGSF22	6.69763025357441	5.73224304108346	5.34797233226618	6.49779800832303	6.35166935254559	5.38830626380356	5.86565315649898	6.42487539191823
IGSF3	5.44193667175813	4.97149195749196	6.89665670033702	5.51106977693307	5.38926632258689	5.52132703778462	7.24375701799291	6.02799560467037
IGSF5	4.95659088551313	4.49356041506312	4.70746237142765	5.02663262136228	3.21946956871708	2.17654882443585	2.68044116693605	5.44722694986752
IGSF6	4.02839716840679	7.45657078674598	5.83686776482631	6.12086221452895	3.8797294264853	7.13190505526814	6.31072573903411	6.10144349067914
IGSF8	7.31225856524922	6.81815333691075	7.52641180568399	6.99225267983434	6.69056263105007	6.55671772003578	7.46114567399564	6.07942563159349
IGSF9	3.4693465938454	4.05926504997226	4.4230142722536	3.3934196729537	2.90960849631569	2.58449085508602	3.20638836730502	4.52436538121213
IGSF9B	3.17736628784068	5.05540917116861	4.48941833157649	3.9959809951994	5.44939485822341	4.05781899487401	5.24077229447075	4.1924443192532
IHH	4.96767447825056	2.53749393164293	2.99134479562365	3.18312062341443	2.05179478212616	3.9959809951994	2.60550400568514	4.58763844557533
IK	9.93703744502563	10.1313528872188	9.66093000544336	10.0963662668677	9.81876429472221	10.1317163889488	9.56142274028836	10.281475244723
IKBIP	10.2411180296048	10.4341556288227	10.5318370879731	10.5042619981371	10.2769553065402	10.380466485388	10.5990409576232	10.1232873659959
IKBKAP	9.67138406808319	9.58528117679947	9.82940989636897	9.69433196037827	9.71472694336961	9.46647226566936	9.71535308887962	9.7603612625872
IKBKB	7.98988579701132	8.03341782226352	8.0292291235849	8.20274939728764	8.11074375678049	8.15980985269045	7.96913000278077	8.40846013673612
IKBKE	7.84863062799632	7.67704237708662	7.3674130160619	7.49811436378033	7.60096039348154	7.55073517418353	7.52152384771558	7.78485047749983
IKBKG	8.51925132175703	8.6950274371039	8.42473712817285	8.66026931911472	8.37078404239522	8.66688242587511	8.32939163301883	8.78733893778364
IKZF1	4.82059966105081	5.20380929463845	5.34426313729698	4.86073563247244	4.79201984493757	4.83855223438661	5.08569772988729	4.3003754678814
IKZF2	4.93629196250834	4.45556373832127	4.56112290113383	5.45023805846573	4.70383086133006	4.7715507338773	4.79468082070888	5.1069492287578
IKZF3	4.81028652655302	4.08278480961823	2.03090071989514	3.0436391565633	2.12218481717394	3.110334400355	4.52616436623022	2.81756139951114
IKZF4	7.60147331141738	7.65266293836267	7.74710812140923	7.60023121633253	7.66241683735156	7.71454433778079	7.94141042090373	7.64110793228779
IKZF5	8.31844214960895	8.67214106858989	8.51343536870371	9.15020079100466	8.89562244777386	8.41596885719978	8.57296766130771	8.63275584049861
IL10	4.24364567713845	2.16637834362946	2.99134479562365	2.5681089193743	2.38395129802358	4.55234515368017	2.70242828709924	2.60988579333554
IL10RA	4.26091716097457	7.98097053573333	6.39223844257667	6.39677165309479	6.53602501374649	7.87259938294565	6.93301728504045	6.40424989366308
IL10RB	11.2159292121304	11.2124163419328	11.3960487186667	11.5675446117381	11.4337476936811	11.2236918883692	11.6312500976359	11.0639475047928
IL10RB-AS1	4.55959846277276	4.71083464343888	4.85832566786701	5.30213825439751	4.73166412000754	5.82382915141125	4.99709802528593	4.13889595358348
IL11	6.19461838892399	5.49331957621516	7.69864212579494	5.64457772985549	5.97080860578458	5.48570415596422	7.321247780734	5.19126203444957
IL11RA	9.51809834548053	9.36528870623978	9.03084669599292	9.17539239466114	9.60291041033978	9.47436406712789	9.09294431548069	9.16324123873822
IL12A	5.81980248902591	4.44736295154213	6.02567205038082	4.85079800693146	6.32540684107762	5.6119770036967	5.78113793783874	5.5824486752102
