geneNames	GSE10500_GSM265436_Control	GSE10500_GSM265439_Control	GSE10500_GSM265445_Control	GSE10500_GSM265020_Treat	GSE10500_GSM265036_Treat	GSE10500_GSM265361_Treat	GSE10500_GSM265363_Treat	GSE10500_GSM265366_Treat	GSE15573_GSM389705_Control	GSE15573_GSM389707_Control	GSE15573_GSM389709_Control	GSE15573_GSM389710_Control	GSE15573_GSM389712_Control	GSE15573_GSM389713_Control	GSE15573_GSM389715_Control	GSE15573_GSM389718_Control	GSE15573_GSM389720_Control	GSE15573_GSM389723_Control	GSE15573_GSM389725_Control	GSE15573_GSM389728_Control	GSE15573_GSM389729_Control	GSE15573_GSM389732_Control	GSE15573_GSM389734_Control	GSE15573_GSM389703_Treat	GSE15573_GSM389704_Treat	GSE15573_GSM389706_Treat	GSE15573_GSM389708_Treat	GSE15573_GSM389711_Treat	GSE15573_GSM389714_Treat	GSE15573_GSM389716_Treat	GSE15573_GSM389717_Treat	GSE15573_GSM389719_Treat	GSE15573_GSM389721_Treat	GSE15573_GSM389722_Treat	GSE15573_GSM389724_Treat	GSE15573_GSM389726_Treat	GSE15573_GSM389727_Treat	GSE15573_GSM389730_Treat	GSE15573_GSM389731_Treat	GSE15573_GSM389733_Treat	GSE15573_GSM389735_Treat	GSE7669_GSM185531_Control	GSE7669_GSM185532_Control	GSE7669_GSM185533_Control	GSE7669_GSM185534_Control	GSE7669_GSM185535_Control	GSE7669_GSM185536_Control	GSE7669_GSM183695_Treat	GSE7669_GSM185526_Treat	GSE7669_GSM185527_Treat	GSE7669_GSM185528_Treat	GSE7669_GSM185529_Treat	GSE7669_GSM185530_Treat
SIAH2	7.6879351	8.1853608	7.8764434	8.4783424	8.7360875	8.4681685	8.3103109	8.9649691	9.181005	9.452503	9.184963	9.59666	9.043072	9.551662	8.746966	8.538631	8.687906	9.45306	8.646492	8.680937	8.942742	9.984603	9.618676	8.67426	9.401353	11.098429	9.263975	9.17469	9.595346	8.816303	10.614101	9.478336	8.666823	9.828526	9.635727	8.771019	9.422477	10.225518	9.47167	8.863107	10.946042	7.7742016	7.4251373	7.9362077	7.9995855	7.5735499	7.6844483	8.1660683	8.1582612	8.5671971	8.0746766	7.9645392	7.7917269
SIGLEC6	5.2553254	4.6236324	3.4193459	4.3124587	2.0645241	5.3022783	5.5359816	2.7940139	7.008573	7.219959	7.189572	7.278087	7.390001	7.300519	7.302362	7.299167	7.316283	7.320824	7.422005	6.993974	7.289365	7.078518	7.271994	7.08312	7.047662	7.421321	7.133206	7.229951	7.285481	7.386664	7.282295	7.209572	7.481652	7.230152	7.165997	7.044498	7.227938	7.275802	7.197341	7.182767	7.347623	4.4182528	3.1754095	2.2187949	5.0993861	2.3979105	2.7715561	4.2619525	3.2272288	4.1220459	4.4807438	3.4588422	2.8784928
SIGLEC7	7.4837044	8.5445099	8.4702302	6.2569038	6.6769207	6.4783519	6.8153249	6.5084925	7.875421	7.804726	7.705312	7.769067	7.89068	7.709388	8.171455	7.629837	7.726559	7.734833	7.914735	7.851917	8.0416	7.761277	7.775016	7.773025	7.795118	7.52989	7.719055	7.818229	7.815372	7.730461	7.733991	7.820835	7.737359	8.047435	8.265984	7.884526	7.864204	7.931131	7.992008	7.58909	7.986959	5.121633	5.5088993	5.7165177	5.4071885	5.7906762	5.2426672	5.1549483	5.2411256	4.8762534	4.9304069	5.7493349	3.7436005
SIM1	2.4099824	2.3576761	1.5511164	5.2580978	1.7314599	4.5944687	3.4754591	2.9354813	7.242989	7.346012	7.377542	7.23418	7.204458	7.261866	7.366571	7.350886	7.198132	7.241226	7.297716	7.276343	7.37959	7.342385	7.223715	7.224555	7.23849	7.276253	7.360744	7.333623	7.427025	7.348155	7.386087	7.15525	7.147247	7.271211	7.39425	7.191477	7.384606	7.309303	7.238528	7.357219	7.374267	4.4176815	3.7527443	1.5801903	4.8249477	3.7621517	1.4018967	3.077572	4.7371038	3.4295314	1.5742322	3.341742	2.0761211
SIM2	5.9064006	5.5550483	5.4075108	5.3936305	5.3709228	5.4461834	5.6194198	6.0453111	7.456191	7.244615	7.385376	7.33679	7.61994	7.631524	7.460619	7.462674	7.459407	7.559238	7.46156	7.549918	7.526054	7.392734	7.451822	7.246493	7.386715	7.340079	7.400411	7.414653	7.445211	7.445836	7.380701	7.357193	7.571788	7.510765	7.602856	7.386319	7.368972	7.557991	7.488402	7.472577	7.372877	6.9590054	6.7243027	6.0195863	6.958427	6.4612093	6.7718792	6.4164528	6.6210793	6.9305837	6.7531344	6.8079906	6.886524
SIN3B	7.0097139	7.9462038	7.9517586	5.8810569	6.7520391	7.1661496	6.5242188	6.1924701	8.627358	8.298949	8.320646	8.278475	8.464529	8.241916	8.465519	8.353981	8.227488	8.230765	8.280488	8.628448	8.338751	8.71271	8.31517	8.583241	8.225267	8.34872	8.12538	8.152998	8.122464	8.480001	8.077547	8.371182	8.434759	8.475625	8.47867	8.593411	8.472319	8.360313	8.66776	8.190608	8.21075	7.8895581	7.9045221	8.286889	8.0969153	8.0363996	8.5196701	7.9880383	8.286319	7.7701623	7.8379163	8.0359082	8.1502492
SIPA1	7.409615	7.6163022	8.2085996	4.6938036	5.5523209	4.5638722	4.4684337	3.9972189	11.67402	11.44904	11.24769	11.332516	11.389059	11.339978	11.389059	11.005011	11.463469	11.270139	11.565784	11.01657	11.047684	11.568469	11.253629	10.603107	11.0774	11.555183	11.213284	11.098429	11.253629	10.937606	11.042552	11.468139	11.296808	11.606866	12.057057	11.189197	10.814426	11.337051	11.311759	10.363698	11.355736	7.3047191	7.5015831	7.2266064	7.4579199	7.9618962	7.9161307	7.5716188	7.6874205	7.88375	7.6526664	7.5159266	7.7883954
SIPA1L1	5.9792241	6.0242076	5.6347903	6.7440929	5.4046727	6.5795793	5.6039317	4.6236324	11.493586	10.737614	10.791172	10.871571	11.200569	11.044331	11.237283	10.626865	11.130432	11.162743	11.18094	10.697808	10.832493	11.483853	11.042552	10.241281	10.637801	11.267807	10.920034	11.874026	11.122418	10.87325	11.090504	10.811448	10.822615	11.543439	11.058555	11.110943	10.701871	11.090504	12.102886	10.10308	11.081521	8.2543483	7.4262748	7.3302519	7.856448	7.6326941	7.7296611	7.0520548	7.4705922	7.0553594	7.4911359	8.1426585	7.3286415
SIPA1L3	6.5300718	7.3888314	7.3158316	6.7749532	7.0649416	4.6969019	6.4973906	7.1121084	8.635411	8.325761	8.226419	8.279924	7.898162	8.142546	8.023837	7.845557	7.811176	8.47595	7.873741	8.426472	8.07987	8.497172	8.179757	7.68608	8.02875	9.034029	8.072246	8.175056	8.129526	7.888686	8.197965	8.74047	7.804068	8.517719	8.608832	7.874251	8.116761	8.455353	7.787537	7.843795	8.60511	8.5153804	8.8541001	8.4459166	8.5177101	9.056643	8.4780011	8.5561104	8.6352217	8.5891627	8.2150958	8.455394	8.6503364
SIRPA	6.1344006	6.5699147	6.3902229	4.7244864	5.8279805	4.9505	6.0525096	6.1089333	12.899362	12.739402	12.343624	12.893646	13.126814	12.853281	13.342049	12.853281	12.946184	13.164312	12.825033	12.548064	13.334966	13.25576	12.65495	12.628012	12.963565	12.615161	12.946184	13.156947	12.427676	12.727834	12.8814	12.804786	12.24962	12.783993	11.655417	13.101162	12.621886	12.804786	12.968807	12.463571	12.836413	4.9770342	5.8543774	6.7499054	7.3286415	6.2669396	5.000785	7.3642648	7.0713331	6.226321	6.0429626	6.1675764	7.745865
SIRPB1	4.9011898	6.0935642	5.8873778	5.0982314	6.5362664	4.7244864	5.2580978	5.1187327	9.719656	9.093619	9.120093	9.177914	9.542852	9.227111	10.256908	8.647786	9.191562	9.792955	9.897734	9.483024	10.267316	10.082403	8.979964	9.298581	9.606799	10.089809	9.85529	9.957087	9.287858	9.085021	9.674205	10.177335	9.681305	10.360346	10.355923	9.995787	9.812031	10.306651	10.416324	8.69344	9.60075	3.4857664	2.6519315	5.1617237	4.4238135	3.9553766	4.2587364	4.9171097	3.0819091	3.7272082	3.8823801	3.4697611	4.0141532
SIT1	3.8135386	6.2193247	5.9421729	6.3533898	6.898886	6.3877204	6.5579753	6.8773503	7.834896	8.072812	8.24738	8.184968	8.088377	8.21075	8.232799	8.176994	8.171973	7.77695	8.002667	8.164711	8.146854	7.840746	8.133068	8.245842	8.105192	7.562541	8.021608	7.986319	8.074208	8.379426	7.905082	7.956729	8.357287	7.731225	8.6177	7.995523	8.29729	8.146364	7.844702	8.332638	7.730829	5.6772053	6.5556601	6.1452635	6.2409661	5.3242906	6.9614667	6.1765063	6.4887091	6.3368999	6.0421534	6.5461198	6.6405694
SIVA1	9.4628338	9.5044276	9.5780918	8.2540979	8.2666779	8.1932967	8.8202245	8.1813758	9.993158	9.92137	10.402271	10.077782	9.99864	9.847234	9.808131	10.123852	10.102194	9.642686	9.799919	10.279372	9.663454	9.298581	9.444947	10.682613	10.162027	9.399352	9.78438	9.640635	9.724079	10.028494	9.659907	9.676236	10.069599	9.382029	10.18967	9.965971	10.014537	9.526353	9.626213	10.311531	9.240561	10.074261	10.2057652	9.877532	10.1484307	10.2775308	10.4348224	9.9516437	10.1566188	10.2460528	10.0409487	10.3387344	10.3329546
SIX1	4.6975126	2.6957956	4.1062354	4.4613786	2.8222472	4.6033933	2.9513618	4.2196381	7.335217	7.322997	7.367807	7.403024	7.403937	7.320304	7.309501	7.485326	7.410317	7.414118	7.391482	7.422514	7.247799	7.333673	7.441444	7.385204	7.33932	7.346195	7.324675	7.261675	7.307002	7.326171	7.4161	7.321599	7.279932	7.368464	7.318925	7.356952	7.276066	7.546576	7.191477	7.095584	7.597811	8.3809734	8.9562904	9.218048	7.811865	8.416184	8.286319	9.1335265	8.6051789	10.455058	8.4622629	8.7962563	8.2676037
SIX3	4.6938036	4.7720507	3.3794682	5.6861441	6.7094101	5.7119023	5.6887993	5.3782095	7.532769	7.500026	7.370677	7.540441	7.464889	7.589158	7.250827	7.462875	7.419682	7.367245	7.271726	7.466889	7.531125	7.698753	7.49983	7.332981	7.528433	7.570466	7.602157	7.469736	7.783613	7.407193	7.302506	7.43109	7.515649	7.563519	7.696403	7.290869	7.43472	7.479425	7.391958	7.416316	7.545883	5.9551598	6.7050998	5.9033259	7.3822255	6.2657322	6.2616695	4.7337718	6.1173551	6.3816823	5.9366494	6.4685996	6.7771275
SIX6	6.0436061	5.7454751	5.4796329	5.5029948	4.3871513	5.2580978	5.1432058	5.9544998	7.064195	7.051912	7.110692	7.127987	7.009761	7.108596	6.994481	7.159212	6.826322	7.014028	7.197605	7.053508	7.073497	6.989233	7.086363	7.061873	7.100963	7.141465	6.952132	7.064195	6.946906	7.139393	6.813589	7.157068	7.14264	7.143285	7.040137	7.066259	7.156909	7.114793	6.91749	6.983441	7.129287	5.1535401	6.4472598	6.0595038	5.7570007	6.7662466	5.3382189	6.0228768	6.1278329	6.1738178	5.9310278	6.0116107	6.3609679
SKAP1	3.7916294	4.8113242	4.1343312	5.6543285	6.0040828	4.2347288	4.4234035	5.2580978	9.687124	9.745053	9.914693	9.955107	9.667713	10.393205	10.20709	10.515789	10.004894	9.774991	9.986596	9.654561	10.400949	9.750241	10.906865	9.737275	9.472243	8.294902	9.599358	9.175221	10.548947	10.311531	9.459719	9.104333	10.29392	8.742421	8.679329	9.092051	10.081416	10.452547	9.248798	10.530716	9.971135	2.2051332	2.7147915	2.0230079	2.0230079	2.6026721	2.8036258	1.9971333	2.497145	2.3232512	4.5479563	3.9341722	4.2046826
SKAP2	9.125329	9.5602343	9.6110235	9.0487436	8.850209	9.0497149	9.0175026	9.8210529	10.299317	10.701871	10.341068	10.745217	10.874991	10.233515	10.004127	10.266255	10.301603	10.75767	10.635185	10.944423	10.442095	10.788469	10.432946	10.957681	10.488728	10.82103	10.99322	10.697808	10.478208	10.736101	11.371207	10.691115	10.788469	11.03035	11.026952	11.463469	10.685285	9.910481	10.633929	10.482003	9.841199	8.5501799	8.0149935	7.5822949	5.8758056	7.1950302	7.1158618	8.5163203	7.1455741	8.4325519	7.93542	7.4365472	7.1478637
SKI	5.2767544	5.2492304	5.0083036	5.5736906	5.2412041	4.5365749	4.4697813	4.9615322	7.78864	7.598933	7.69479	7.631315	7.71169	7.579617	7.765884	7.629158	7.6952	7.661895	7.604957	7.68234	7.715874	7.588413	7.706933	7.539437	7.629071	7.657596	7.551938	7.755428	7.656177	7.704899	8.072812	7.560197	7.622114	7.818524	7.791207	7.652306	7.610902	7.670855	7.827271	7.605421	7.75014	6.5318401	7.0381355	7.0614777	6.926395	6.9424969	6.1363617	6.8600443	7.4436637	7.5327744	6.8028625	6.1469292	7.1974843
SKIL	5.4501466	3.9290235	4.045232	6.2659151	6.0511855	6.0549046	6.9842453	4.8438625	7.141042	7.179168	7.134756	7.196624	7.201964	7.091664	7.281226	7.247049	7.248569	7.123308	7.173706	7.260805	7.221612	7.089505	7.183809	7.217512	7.235176	7.312875	7.220086	7.167212	7.21727	7.039688	7.159628	7.171593	7.29398	7.344372	7.320164	7.30805	7.228715	7.137063	7.177025	7.317476	7.18858	2.6962033	4.1022512	4.8689792	4.5694871	2.1107011	3.6208976	4.9763371	5.4965532	4.9470662	3.5757615	3.6922648	4.8747752
SKIV2L	7.5472149	7.4090505	7.8378879	6.6648825	6.5759797	6.3046103	7.5589072	6.8798802	10.444456	10.283751	10.130561	10.405783	10.171083	10.162027	10.315251	10.038392	10.169149	10.19865	10.386184	10.157841	10.098549	10.18967	10.126664	10.315251	10.057639	10.206059	10.170009	10.211299	10.064089	9.892136	9.95176	10.298241	10.506414	10.318672	10.452547	10.026657	9.96783	10.217298	10.329861	9.691602	9.937215	8.6242827	8.6847574	8.6745383	8.8855512	9.0641279	9.0559854	8.4650533	9.2308287	8.7349323	8.0575087	8.6068357	8.9391184
SKIV2L2	6.6526732	7.0617847	6.5375737	7.0414328	6.4722621	6.74729	6.6665529	6.3337812	7.928155	7.866101	7.991594	8.002066	7.840746	8.072539	8.197227	8.439554	8.088847	7.864808	7.852805	8.073309	7.96988	7.934865	8.298409	8.184382	7.958193	7.714033	7.924125	7.912633	8.250625	8.524575	8.293692	8.022708	8.054668	8.155375	7.582027	7.874461	8.168297	8.083385	7.999567	8.75902	8.392047	7.1405689	7.269546	6.7811331	6.6901219	7.0447723	7.2323038	6.8630489	6.7951196	7.0150059	7.0889233	7.5230154	6.5398303
SKP2	3.5287539	4.9011898	4.4767086	2.723058	4.6722021	3.1602587	3.2299093	2.6986437	7.690998	7.988595	7.880356	8.002255	7.913422	7.762885	7.773866	8.042214	7.936264	7.783473	7.873017	8.026663	7.826925	7.769484	7.808911	8.054201	7.839144	7.662214	7.913625	7.85292	7.771318	7.899788	7.735327	7.675566	7.853754	7.620317	7.799298	8.065473	7.828619	7.518856	7.544595	8.061252	7.443753	4.1281833	3.3645921	4.1980562	4.4670699	2.4947399	2.5065416	3.2340749	3.8545997	4.0853978	3.5201937	4.2633339	5.0464483
SLA	8.48366	9.7599777	9.7647042	8.2741208	8.2059034	7.8026912	7.9282869	6.9182119	10.662911	10.445542	10.61828	10.62403	10.972319	10.788469	11.368713	10.81952	10.865085	11.159149	10.81952	9.908725	11.366097	10.477106	10.667203	11.514618	10.424574	11.309516	10.399687	11.481936	10.708519	11.463469	11.900449	10.539414	10.913211	11.355736	9.674879	11.208893	11.049514	10.442095	12.066557	11.325358	11.112625	4.8155938	4.7272588	5.191082	5.2967046	5.2209347	4.9038101	5.3405715	5.4980778	5.5765328	5.2242125	4.8645285	5.2786859
SLAMF1	4.3488182	2.6986437	4.1325499	6.2121922	6.3797341	5.3538262	3.0583661	6.4096946	7.644285	8.311159	8.296727	8.446209	8.102156	8.394464	8.442468	8.371865	8.265984	8.062988	8.15948	7.889271	8.078012	8.131762	8.489142	8.209935	8.137909	7.186942	8.07199	8.003312	7.890423	8.582892	7.5353	7.73364	8.474269	7.81607	7.529336	7.653002	8.355606	8.084777	7.825294	8.622471	8.032729	3.0928365	2.4468686	2.0889605	4.1094151	4.7806745	3.2418501	3.4816019	2.4545514	4.2405169	3.6400181	4.1770758	2.7840755
SLBP	7.6601461	7.7048615	7.6298089	8.5957847	8.2654386	7.9528144	7.6336739	7.7464016	8.612747	8.902742	8.757245	8.83693	8.894024	8.583961	8.770198	8.619563	9.027562	8.620245	8.655896	8.830834	8.843388	8.989755	8.632913	8.551542	8.686704	8.428821	8.716273	8.750595	7.990946	8.391373	8.649398	8.580792	8.32701	8.293692	8.545292	8.52168	8.060934	8.272321	8.489142	8.411478	8.466845	8.4659916	7.5344959	7.542893	7.2487681	7.0943365	7.5638256	7.565177	7.161296	7.6908721	8.195959	7.8633439	7.1769131
SLC10A1	2.7746464	2.5029454	4.8507185	1.7025453	1.8610497	2.7420057	2.0443316	1.8661462	7.263197	7.37959	7.3137	7.266664	7.202759	7.275881	7.199312	7.151332	7.279707	7.360541	7.250774	6.994256	7.285313	7.300564	7.291018	7.207203	7.288159	7.284211	7.291995	7.307076	7.28209	7.322657	7.161581	7.247563	7.239948	7.316665	7.218369	7.245294	7.21877	7.252891	7.261431	7.205052	7.356516	5.0774683	4.8421342	4.8664888	5.3130354	4.1855221	4.6861954	4.632108	3.02066	5.5720698	4.4396546	5.6392066	5.4373583
SLC10A2	4.7354445	4.210218	3.6957415	4.3199114	3.4517732	3.6250143	4.9642201	3.4570511	7.447606	7.384113	7.382017	7.397972	7.502091	7.434882	7.41329	7.436761	7.49431	7.531026	7.353685	7.435675	7.453804	7.513605	7.408361	7.249436	7.420502	7.445032	7.42032	7.454587	7.45302	7.30734	7.519273	7.416863	7.445645	7.48447	7.568827	7.461361	7.37421	7.44058	7.375965	7.464192	7.230051	2.9903973	3.9604737	4.5188009	5.0523888	3.2303773	3.2603003	2.6162179	3.0110598	4.0461062	2.8959985	4.892685	2.6803151
SLC10A3	8.2904784	8.0613562	8.2190032	8.2699594	7.9804001	8.0876088	8.3868532	7.4496389	9.010341	8.923168	9.160946	8.864808	8.953591	8.90195	8.648559	8.787661	9.080766	8.896293	9.132222	8.974999	8.831272	9.229246	8.788122	8.587448	8.874431	9.053234	8.688758	8.764593	8.695844	8.710897	8.752634	8.778379	8.963709	8.978072	9.425841	8.83693	8.570254	8.993821	8.888245	8.341937	8.639942	9.387349	9.808973	10.2015059	9.9302098	9.9601907	10.1679309	9.9601907	10.3060422	9.9834976	9.8824404	10.0029998	10.0262303
SLC11A1	6.2231888	6.050138	5.9299169	5.8943438	7.3701122	8.0430493	7.6158431	6.4828507	12.257571	11.118673	12.05303	11.223469	11.765781	11.879696	12.564523	11.079378	11.850611	12.229096	12.485543	11.444806	11.568469	11.924525	11.797819	11.353633	12.317948	12.716804	11.957606	12.463571	11.552577	11.375907	12.031637	11.789431	11.77143	12.472196	12.113646	11.924525	11.287429	11.78707	12.552767	11.112625	11.489294	5.5964182	5.5079578	5.5946885	5.4199191	4.9258144	5.8382977	5.459961	5.0599343	5.3056631	5.9345695	5.6871077	5.0034762
SLC11A2	10.1183076	9.220324	9.5247516	10.2242954	8.6185825	9.0091919	9.5073678	9.1442068	8.193447	8.193727	8.107903	8.438984	8.167457	8.327285	8.13363	8.351993	8.338438	7.979076	7.893684	8.517009	7.803517	8.191118	8.302144	8.649398	7.975322	7.65608	8.293167	7.983477	7.827056	8.266822	7.900937	8.176492	8.254296	7.575574	7.975089	8.548311	8.207923	7.821006	7.805157	8.599669	7.745116	8.7641211	8.2956605	9.2190768	8.9016169	8.1502492	8.0024101	9.2730946	8.8471978	7.4933603	8.0504879	8.3781269	8.8627289
SLC12A1	2.5952974	2.3765341	2.8279729	2.5535427	4.9941337	4.2850702	2.1812782	3.887826	7.255613	7.433339	7.464924	7.406669	7.440076	7.337338	7.268458	7.4848	7.358598	7.436688	7.392016	7.321972	7.468625	7.472719	7.464568	7.446092	7.273919	7.72677	7.533452	7.60398	7.342851	7.404817	7.500962	7.521831	7.380299	7.385403	7.48666	7.290606	7.26659	7.593373	7.485112	7.361671	7.3363	2.3420799	2.6162179	3.4765938	3.5132307	1.5942655	2.4262176	2.440737	2.461721	1.6694991	4.1431073	3.414965	1.4266516
SLC12A2	5.4416613	5.2642826	5.5894284	5.4622621	7.2575997	6.5224688	6.5211313	6.772728	7.46715	7.490029	7.627304	7.607777	7.631133	7.560847	7.502829	7.630793	7.654306	7.483773	7.495574	7.504411	7.645817	7.447122	7.408774	7.558487	7.543698	7.634404	7.360077	7.55456	7.334255	7.530311	7.699014	7.550271	7.504281	7.64059	7.520794	7.337388	7.508957	7.505051	7.315152	7.599845	7.61653	6.4761983	5.9366494	6.0308594	6.3259136	6.1538242	6.5861016	6.6957086	6.2594007	6.6771667	6.4789646	6.258572	6.7852336
SLC12A3	2.8127944	5.2776878	4.3360473	4.5282955	2.5194457	3.0229445	4.8102328	3.0500897	7.324799	7.236815	7.397556	7.511829	7.447572	7.324282	7.339467	7.408361	7.460516	7.301381	7.364961	7.339092	7.430661	7.368691	7.362948	7.33716	7.375262	7.195647	7.379869	7.35814	7.363486	7.44324	7.448658	7.407134	7.492658	7.119364	7.33716	7.344295	7.312656	7.314172	7.35317	7.487073	7.396889	4.2271398	4.7025515	5.5222053	4.632108	5.7600164	4.0993366	4.2271398	3.9781917	5.7552536	4.3614745	4.5282157	5.2282006
SLC12A5	2.2206436	3.9169619	3.7916294	3.0989828	3.8711282	3.6277691	4.5147738	2.1007366	7.36686	7.491176	7.511701	7.440545	7.379891	7.416546	7.442317	7.451246	7.32667	7.445944	7.440143	7.377241	7.344169	7.509779	7.525035	7.413866	7.40941	7.74476	7.445473	7.365781	7.449135	7.333453	7.353798	7.391989	7.324236	7.311347	7.574507	7.46181	7.385266	7.390667	7.274608	7.374424	7.44537	4.1065098	2.8022284	3.4949478	2.1179796	1.4972369	3.2919289	2.1453362	2.9116276	3.8080546	3.8762081	1.7384485	1.5742322
SLC13A2	6.696494	6.6258639	6.6365279	6.7197383	7.7389616	6.9362122	7.4101261	7.524592	7.308582	7.269646	7.267435	7.379621	7.245148	7.21321	7.278223	7.23554	7.382229	7.345776	7.356331	7.38659	7.300789	7.327405	7.444161	7.314011	7.457232	7.259687	7.37712	7.271383	7.481025	7.221308	7.321702	7.298044	7.183633	7.342874	7.323494	7.318421	7.239827	7.177472	7.270727	7.217299	7.335168	7.0775779	6.9838804	6.5372206	7.3888983	7.2197428	7.7184953	6.903358	7.2350731	6.4481767	7.1107375	6.9849147	7.5211752
SLC13A3	4.7858761	3.6509389	3.0509596	5.0350062	3.1948254	3.618649	3.0095212	3.0978818	7.38843	7.36292	7.292282	7.370279	7.313004	7.313059	7.380956	7.387767	7.231393	7.332474	7.236281	7.355869	7.356952	7.366914	7.357296	7.327427	7.257995	7.324344	7.301572	7.39402	7.364018	7.270855	7.439308	7.41736	7.349025	7.368492	7.564696	7.23882	7.369649	7.403313	7.267945	7.272734	7.314151	5.4361248	4.9503727	5.8658503	4.8155938	4.3328461	4.6243449	5.3997355	5.4273432	5.6647946	5.8669603	4.8775547	5.6899821
SLC14A1	1.7970471	3.0261631	3.8080219	4.9069319	3.3834173	1.7745856	3.1099581	2.9844115	8.378123	8.462361	8.02875	8.098197	7.835976	8.122464	8.005968	7.616904	7.797026	8.327816	7.79437	8.513409	8.11489	9.09619	8.632242	7.628719	8.011773	9.830149	8.198199	8.197439	8.383156	7.707524	8.849035	8.213273	7.712583	8.167208	8.668616	7.906502	8.11727	8.406787	8.237092	7.674063	9.406294	3.077572	2.7730832	1.5742322	3.6043824	3.378855	2.0720329	3.0863005	1.4324067	1.1428205	3.5475033	3.3827151	1.862186
SLC15A1	3.5034786	4.2150556	3.9720073	3.742385	4.6012059	4.3124587	4.3337417	3.8763348	7.227451	7.274398	7.254973	7.351809	7.312487	7.173937	7.254233	7.028195	7.27575	7.184556	7.178186	7.177701	7.321168	7.319387	7.180165	7.267187	7.297531	7.37959	7.214696	7.345203	7.180533	7.252386	7.130946	7.308582	7.290461	7.255206	7.280555	7.283225	7.261893	7.133259	7.204708	7.252918	7.2915	3.4119963	4.3743384	4.7715492	4.161988	4.4431734	3.6751068	4.3945989	4.1989038	4.1635913	3.5911542	4.3994815	3.8847365
SLC15A2	4.8040449	5.2456681	5.0367393	3.8311901	4.6316717	4.8681201	4.5897044	5.6668569	7.447312	7.714543	7.563383	7.440929	7.600792	7.628384	7.582112	7.545029	7.350006	7.458173	7.673853	7.615279	7.402792	7.911603	7.697342	7.68022	7.574116	7.55294	7.554742	7.578668	7.45788	7.465289	7.421001	7.513172	7.592327	7.490417	7.635537	7.443946	7.458571	7.494564	7.547632	7.594679	7.572741	4.103694	4.1926132	4.4722653	4.3659833	4.781603	3.8131253	4.7136912	5.3497849	3.7418719	4.1159233	4.7350612	3.9794073
SLC16A1	6.0745438	5.7849225	5.8026207	5.928181	4.9677218	5.7307548	4.9452263	6.1545082	7.41718	7.22582	7.154036	7.312069	7.16219	7.375402	7.186807	7.290357	7.193729	7.283191	7.229116	7.109577	7.395198	7.270807	7.332606	7.278053	7.28844	7.413358	7.334557	7.321141	7.23209	7.338761	7.359298	7.314947	7.33573	7.338625	7.290056	7.295502	7.401061	7.39265	7.367632	7.214529	7.304172	6.3747787	6.4774429	6.2972693	6.4536531	5.8580411	5.8678618	6.6650747	5.6053054	6.9622439	6.3626484	6.2918305	6.7332324
SLC16A2	2.770581	2.2354867	3.4991902	2.384885	2.3229165	2.4989204	5.0814116	3.5529882	7.521757	7.347433	7.315983	7.371541	7.289797	7.34947	7.605336	7.365866	7.291953	7.371271	7.489263	7.269741	7.337236	7.417726	7.366302	7.399757	7.633471	7.730719	7.415534	7.194877	7.372113	7.296115	7.095234	7.207564	7.485804	7.44942	7.310557	7.503475	7.476873	7.197519	7.353143	7.330449	7.522168	6.8472663	6.5616413	6.6484277	6.6252752	6.28319	6.9329362	6.7481524	7.2459252	6.3870117	6.2237515	6.7827796	6.8495274
SLC16A4	3.1752492	3.3176362	4.078986	3.2924181	4.5620295	0.8841447	0.6271507	2.5653105	7.232166	7.388928	7.406463	7.462214	7.459054	7.464961	7.384017	7.421627	7.386025	7.490143	7.354477	7.225127	7.360857	7.258836	7.402375	7.446514	7.211976	7.379756	7.439767	7.481025	7.309197	7.434514	7.313676	7.434756	7.346264	7.427781	7.218997	7.478089	7.388706	7.329036	7.453934	7.338321	7.452094	8.7732241	8.5303449	9.7672783	8.3108897	8.3113577	8.195045	9.4750465	8.7648798	7.9000528	8.9899015	8.7866626	8.439589
SLC16A5	6.4560103	7.3996177	7.86171	6.2073727	6.5464885	6.8108957	7.2822968	6.769307	9.807384	9.655907	9.180136	9.575122	9.768474	9.471062	9.855946	9.320955	9.913795	9.82101	9.829369	9.576443	9.861334	9.659273	9.298058	9.162441	9.889005	9.912806	9.911272	9.799211	9.523114	9.348625	9.647915	9.950844	9.624058	9.975047	10.041267	9.626213	9.254948	9.715448	10.10308	8.854104	9.325644	7.2975632	7.6988929	7.8081102	7.7099568	7.9607049	8.049348	7.7650327	7.7818773	6.7845585	7.6180793	7.3119174	7.5344959
SLC16A6	10.6824797	7.7041429	7.5300038	9.8633084	10.7659542	10.9260322	10.4029084	10.5078593	7.528862	7.56525	7.421972	7.621516	7.696181	7.642176	7.7632	7.686201	7.667212	7.69542	7.617058	7.566692	7.869023	7.463859	7.58909	7.600722	7.599992	7.416678	7.569245	7.916936	7.51897	7.67052	7.762731	7.750467	7.524896	7.381963	7.47482	7.434756	7.581165	7.47407	7.667665	7.713905	7.565302	5.5790642	4.994577	6.4511217	5.2203244	4.4287209	4.3614745	6.1720267	6.6128718	5.4685593	5.271986	4.6034621	6.6304138
