id	SVM	glmBoost+SVM	Ridge	Lasso+SVM	glmBoost+Ridge	Enet[alpha=0.1]	glmBoost+Enet[alpha=0.1]	Enet[alpha=0.2]	Enet[alpha=0.3]	glmBoost+Enet[alpha=0.3]	glmBoost+Enet[alpha=0.2]	Enet[alpha=0.4]	glmBoost+Enet[alpha=0.4]	Lasso+glmBoost	Enet[alpha=0.5]	glmBoost	glmBoost+Enet[alpha=0.5]	Enet[alpha=0.6]	glmBoost+Enet[alpha=0.6]	glmBoost+Enet[alpha=0.7]	glmBoost+Enet[alpha=0.8]	Enet[alpha=0.8]	Enet[alpha=0.9]	Lasso	Enet[alpha=0.7]	glmBoost+Enet[alpha=0.9]	glmBoost+Lasso	Lasso+plsRglm	glmBoost+plsRglm	glmBoost+Stepglm[forward]	Lasso+Stepglm[forward]
Train.GSE15573_GSM389731_Treat	1	1	0.996372002947372	1	0.997295950981446	0.995873259469687	0.999704158205134	0.996674719301081	0.996834742450385	0.997775720189424	0.998814214195897	0.997458987507571	0.99879842624848	0.993858114024372	0.997757328306316	0.993654750248007	0.9998285727351	0.999177160614017	0.997862420566725	0.996120490676018	0.999863367500808	0.99950782316864	0.991889448090557	0.999851988833818	0.997129733606338	0.999561912169072	0.998557165241493	0.999996380374534	0.999999871986732	1	1
Train.GSE15573_GSM389733_Treat	1	1	0.8061998053779	1	0.876037491336369	0.826359222733151	0.924344580521125	0.861703587152356	0.880601906778751	0.898195401173171	0.905879072164887	0.896044242107095	0.914929476945991	0.912550334004792	0.906918736479842	0.898824619456645	0.944168382524493	0.930627329565516	0.915913351806069	0.911488199268162	0.958940005379198	0.94760703503565	0.90748861140484	0.959203951441166	0.9172055308861	0.950104373911033	0.934750413233783	0.995917227050412	0.992856752467395	1	1
Train.GSE15573_GSM389735_Treat	1	1	0.824102298383832	1	0.911958410952469	0.848567529794346	0.958425075387551	0.883125699688512	0.901863314161612	0.920998545878664	0.934924370905152	0.912266745795327	0.934540019909214	0.885903525484006	0.91775618463873	0.895358947495633	0.963244597951033	0.939723244759719	0.920604111584635	0.904372356306044	0.961630539552485	0.944185368969111	0.882563532522163	0.960157089432986	0.911942240142122	0.945020909776591	0.926342426933439	0.96944113565843	0.99731859290376	1	1
Train.GSE7669_GSM185531_Control	0	0	0.540905589862015	0	0.392132735955919	0.517866821730044	0.366461031533514	0.485553377834619	0.465330329852178	0.427620550115155	0.403044543398446	0.459938305720443	0.424903347371889	0.489619639733125	0.459822001577191	0.502405459132506	0.384293393486052	0.43463503780485	0.461555944092629	0.490711111270948	0.394091824759708	0.434569778267345	0.548003236457984	0.418961197050467	0.481518520028569	0.440168937041997	0.504220059134093	0.1038903516509	0.134253256263909	1.2391408340439e-10	2.22044604925031e-16
Train.GSE7669_GSM185532_Control	0	0	0.447016599416351	0	0.428840770496424	0.435368554585842	0.393335566152656	0.434816890820665	0.433073885409536	0.424468215184002	0.415162928044193	0.426774872187031	0.41131907856239	0.383096452335981	0.421032436604416	0.39104505159675	0.370586605122304	0.396055712157144	0.415532131843878	0.423489733774233	0.357405121994186	0.378641218388531	0.43133156576029	0.37686037995941	0.416782381559739	0.387266439037824	0.410728873409861	0.0596599725141256	0.252015381308172	3.46425776437949e-10	5.56465163340663e-10
Train.GSE7669_GSM185533_Control	1	0	0.666649269118536	0	0.557958689862754	0.602640294381904	0.491825575479432	0.56035497718256	0.529169867233579	0.490282254465962	0.50095283608841	0.491495105432686	0.459316920542364	0.29223163170404	0.455372729385163	0.296104341008495	0.408094527036042	0.409275219622953	0.420301428782452	0.398926660866845	0.339188312587996	0.35337628608834	0.340054419190638	0.289277762896961	0.396729382701626	0.325849233034336	0.306672170875987	0.723317626238864	0.703887318498609	3.83572018893365e-10	3.65274272796038e-10
Train.GSE7669_GSM185534_Control	1	0	0.604997743784892	1	0.552735405689049	0.606289342740781	0.516197727097746	0.593355458656753	0.580080811482493	0.558559870626529	0.545008595887021	0.575315512725251	0.551527992186002	0.565975333967471	0.572715622272297	0.54885584328593	0.51416978689307	0.554065802821717	0.573181119518534	0.592188820558987	0.530066318901221	0.560258639294293	0.621896036730669	0.544497801591402	0.586882612271143	0.565363987497901	0.592221982271041	0.901963793253643	0.635945129101696	5.15199646230612e-10	7.28830982468494e-10
Train.GSE7669_GSM185535_Control	0	0	0.166199813148217	0	0.11215952263626	0.131132054679935	0.0414834289070437	0.102703360038984	0.0881844888940355	0.0810578880640742	0.0683385024300972	0.0737620156417472	0.0561626583147561	0.044064575638201	0.0640279645840469	0.0522843554617971	0.020935096554887	0.0367064402900687	0.0566597278386368	0.0645208132723426	0.0123085122095477	0.0215574040442887	0.0701073394214562	0.0128863543916277	0.0560650781724633	0.0204446106463894	0.0338522275213074	0.000506918209201301	0.0059882795844217	2.22044604925031e-16	2.22044604925031e-16
Train.GSE7669_GSM185536_Control	0	0	0.193278807611208	0	0.17661596166942	0.181487038579548	0.137810585483271	0.177855430377101	0.18418069362169	0.182708114884997	0.164935320315956	0.18698709524949	0.174789660909763	0.202976156538186	0.192079614113765	0.189509039050057	0.147816815886788	0.180159510292053	0.199584039918353	0.221561485294767	0.159921463733758	0.183782971407289	0.257821005837693	0.163447470289988	0.214369975795152	0.181878224728752	0.211035776757973	0.0119991802472759	0.00331702572419543	6.72154391740877e-11	2.22044604925031e-16
Train.GSE7669_GSM183695_Treat	1	1	0.738622158206976	1	0.824226477238268	0.764881940242854	0.882208396416361	0.787697999395229	0.79963172024636	0.843048104529626	0.855044529025511	0.824599532558696	0.865681567257338	0.83547475437214	0.84694367237274	0.811175884965438	0.910899419163525	0.888797642015622	0.866024702053053	0.859258786434296	0.931117247639242	0.913576088557156	0.854701569032102	0.928212254286789	0.867901817149651	0.914886290235858	0.892549987921826	0.998566053330473	0.979289764499268	1	1
Train.GSE7669_GSM185526_Treat	1	1	0.878953433280452	1	0.940149769032906	0.892032673855039	0.976340517216682	0.916699197666497	0.932328001716937	0.949074552264533	0.959437576399726	0.94271549674766	0.961414956237526	0.932670547364045	0.949719734109237	0.929231973397562	0.982732399802772	0.968931765015147	0.954669745977474	0.945030192429955	0.985878941725091	0.976730032189632	0.933207547048951	0.986543567166705	0.951197536526414	0.978720493155628	0.967156935694623	0.998765928591021	0.999362014820414	1	1
Train.GSE7669_GSM185527_Treat	1	1	0.566428284846409	1	0.599383233571748	0.570009639319109	0.62664148288279	0.584584230912919	0.597880175006424	0.590512498912499	0.603983321052714	0.596846304719203	0.599654845050613	0.485380251851853	0.591003125211538	0.471367599098625	0.632346378223775	0.605004525154463	0.584738797896176	0.56865021836089	0.639502567041666	0.617036249328258	0.53649962385169	0.635963056628842	0.576327861410456	0.619902015070347	0.583256265420051	0.611476103395669	0.73683441919782	0.999999999470983	0.999999999439302
Train.GSE7669_GSM185528_Treat	1	1	0.70255191891464	1	0.732679057740569	0.731107004576878	0.811244377356322	0.761164376596815	0.772961023577103	0.778069027520829	0.78421536592812	0.788131657152201	0.804329170846228	0.814649692363722	0.801183083144942	0.811592025263226	0.851252701172819	0.831321871440108	0.812351107686365	0.81140553901554	0.874582635694035	0.857233711827339	0.823350370592898	0.884434029816815	0.817559422307842	0.864516824334641	0.857411556777522	0.797444619204021	0.87588428474862	0.999999999982626	0.999999999966293
Train.GSE7669_GSM185529_Treat	1	1	0.816139586035141	1	0.837056048530851	0.83619785889218	0.90733755580276	0.849207532520795	0.854982206565474	0.862180267550314	0.87588808215774	0.866510913085379	0.883471077748842	0.847524605436613	0.873132992065915	0.857403576686914	0.924841110217414	0.898038252461712	0.877019457399326	0.867169180768236	0.930372585769734	0.910854895397896	0.866659956097152	0.936265893234496	0.874162440970123	0.916243380422409	0.907233864738139	0.918708462222275	0.983888446066671	1	1
Train.GSE7669_GSM185530_Treat	1	1	0.810358517626234	1	0.828339931853898	0.803971326346689	0.864871599158464	0.796656479780034	0.775671638816984	0.780553048970304	0.817165033945916	0.762235300247637	0.785531988305415	0.525235838449132	0.745426713099121	0.525501789214047	0.838389163761559	0.767803751094617	0.725095501753935	0.672477180615972	0.807714883412915	0.755368507854675	0.573835393472013	0.775646343562386	0.688832470501941	0.74275758222919	0.660502914581415	0.976991606239029	0.992792887753935	0.99999999996054	0.999999999920084
GSE118958_GSM3354765_Control	0	0	0.195228108298523	0	0.0823765326508271	0.159730048137534	0.0370456929993349	0.107605466276797	0.0765502522551449	0.0597029136406832	0.0529630503520566	0.062241963932484	0.0456326575319754	0.0309564849558717	0.0527332929737656	0.0318209910494426	0.0242479195434337	0.0348151755705695	0.0456971029306137	0.0492887876387077	0.0178400806395064	0.0253866978478821	0.0491036449538427	0.0172815516175114	0.0452343102770149	0.0237526564351412	0.0307584606620535	0.000291092351760944	0.00114630294669996	2.22044604925031e-16	2.22044604925031e-16
GSE118958_GSM3354767_Control	1	1	0.743424670261058	1	0.771300154971894	0.754787213412573	0.787452233083794	0.758884007892544	0.75220694175293	0.748841729100391	0.765904813800954	0.741892183022395	0.740537286711623	0.578207297767877	0.72471416394655	0.63565030863923	0.729973358463319	0.702643795721301	0.702231719167773	0.679892591691233	0.649677948322702	0.644264503202697	0.650085766587534	0.645514176512136	0.678408989559241	0.640204837810158	0.652977217458558	0.780711241845478	0.981798769944555	1	1
GSE118958_GSM3354769_Control	1	1	0.922759698718144	1	0.969002782894922	0.939850993911218	0.990943953207963	0.957571371481949	0.964701596984786	0.973361933980694	0.980829038375354	0.969874568102096	0.981218826957257	0.955966798557652	0.973143137026344	0.953655708886267	0.993576413019845	0.98521247134696	0.975187934175497	0.966465865187732	0.994561443821238	0.98925914250874	0.952154414087568	0.994480839224618	0.971535066703325	0.990037176597644	0.981237794384261	0.999673613304537	0.999888113502111	1	1
GSE118958_GSM3354771_Control	0	0	0.346525236329565	0	0.325821771251323	0.34636000215441	0.24175003963344	0.335978964300998	0.335008260051041	0.336543848252362	0.303873504087992	0.337180233637239	0.318004107303771	0.401988313808388	0.346493974182883	0.369825523614194	0.245473881951589	0.320371315543741	0.360516970252906	0.396110744087301	0.27203048475209	0.325229669056772	0.436011748220647	0.269115235383336	0.384222081594225	0.320558867558447	0.355785629568122	0.321075981587644	0.0676026743954245	1.73528160375214e-09	2.22044604925031e-16
GSE118958_GSM3354766_Treat	0	0	0.248648282747076	0	0.184982507429628	0.212052904619443	0.123105825477845	0.193140276946608	0.199245288109576	0.19744419919148	0.168297227154508	0.204412979057679	0.183409116934377	0.270171265812469	0.213028301410452	0.254575138743337	0.130942343315289	0.190094510672722	0.226800753877028	0.267880346033071	0.151059586170487	0.19783513085626	0.343305058173642	0.17182910477217	0.254630141103098	0.203306554067936	0.268456941780145	0.025316531222166	0.010509085627229	2.22044604925031e-16	2.22044604925031e-16
GSE118958_GSM3354768_Treat	1	1	0.646369377797676	0	0.687287729533358	0.636453352385442	0.674635032860219	0.634894193133262	0.627923425522636	0.662278472201136	0.67109485260733	0.625748614280613	0.639851480496463	0.491046139442167	0.617328671602634	0.569824310110855	0.582214460208362	0.581125567045159	0.603803645932801	0.590514503929974	0.465825004799761	0.491154621030042	0.577465545970392	0.472207912985176	0.580768349113081	0.487313141674975	0.541410338369173	0.401742578075028	0.943104228216324	1	0.999999999853686
GSE118958_GSM3354770_Treat	1	1	0.969397785980522	1	0.984799504493059	0.975355564624275	0.996613019972382	0.982003288977535	0.984170387604958	0.986766027554519	0.991336456629183	0.98609186484312	0.991329004393196	0.972326703635026	0.987039504282113	0.970258764396645	0.997705228929078	0.993402226844824	0.987347790453764	0.981178970593129	0.998075060436247	0.995449428422748	0.969026866758861	0.997929477204655	0.984698422925618	0.995760722956421	0.990276722924878	0.999960220361746	0.999985014980917	1	1
GSE118958_GSM3354772_Treat	0	0	0.321507409481199	0	0.216956779186308	0.279037381727188	0.161038107644632	0.269370089592955	0.279800710231531	0.240534761412032	0.208905944322572	0.277418143915995	0.236672313021745	0.36169883316603	0.283232479283411	0.307815650070583	0.199564734151547	0.267234806281647	0.295498761260108	0.341213283115166	0.264614624104837	0.310172408958631	0.413527663433871	0.270025753883153	0.332990129113338	0.309584997395803	0.347601155978062	0.246154906377076	0.00921864385235051	0.0946545392153582	2.22044604925031e-16
GSE172188_GSM5243597_Control	0	0	0.312573033386269	0	0.199782026428514	0.263486909640556	0.0942443711334201	0.202979279704262	0.173378956525583	0.156274539215644	0.138243943543791	0.149148520545599	0.116361512740716	0.0832549451444185	0.129596161231821	0.113378550968544	0.050171197467065	0.0786697776037777	0.113162804553953	0.123166866569802	0.0272307352060044	0.0450328713587436	0.132684626489909	0.0272303385920992	0.109316273370166	0.0414996540301774	0.0707727239660996	0.00215795378593103	0.0514130641598609	2.22044604925031e-16	2.22044604925031e-16
GSE172188_GSM5243599_Control	1	1	0.835906008881874	1	0.880920894044604	0.834201843550104	0.915755757703414	0.847482901216896	0.855534101619105	0.870726906026417	0.889296369261299	0.857476413035113	0.879973262019667	0.767978811309203	0.856962705965133	0.787437200046719	0.910730288874321	0.877555901867207	0.854181178358029	0.828113230638671	0.896362211062908	0.872479551611829	0.783125372590285	0.875322614443001	0.837679884121175	0.862415956834777	0.829992335534208	0.993283872994458	0.99762629885732	1	1
GSE172188_GSM5243601_Control	1	1	0.821549227061703	1	0.793365113204999	0.801351449909548	0.822563272667678	0.779685584828802	0.753389055615592	0.744657472123402	0.779246266220425	0.731336564852888	0.740234331673243	0.4561720507061	0.704124476724883	0.508531122838539	0.7668554939196	0.697950160479483	0.66955480894394	0.614195154571882	0.678927156302446	0.636444433824482	0.512195409919154	0.626052276734441	0.623581767797944	0.61215673239799	0.557981104892834	0.850428245302606	0.98535752347476	1	1
GSE172188_GSM5243603_Control	1	1	0.93232917281239	1	0.967058233970736	0.944693783130466	0.98974429802076	0.957706045434869	0.962835384851824	0.974108383809547	0.980291513872009	0.96969319264029	0.981019403866019	0.9639869889406	0.973633048429008	0.970325883077452	0.99198591954534	0.983839195216189	0.975886120911504	0.96921705381445	0.991875857400381	0.986021288005374	0.962102815626026	0.992366910509113	0.972625250420051	0.987193375463474	0.981978143326008	0.997224062505689	0.999870089899766	1	1
GSE172188_GSM5243605_Control	1	0	0.592673089697055	0	0.433154644371646	0.517695243930016	0.327238616825457	0.475914295526477	0.454867128689042	0.413144168722529	0.388315340443752	0.430624397730014	0.379804454986713	0.406616252547206	0.413490351244055	0.406183548484495	0.283366653694614	0.352662722693536	0.400172033936339	0.427346239765483	0.272517507940238	0.326672906387965	0.461634200377739	0.288420120042199	0.4119478148754	0.330464708568489	0.384196017657637	0.342255261490447	0.405078517393217	2.22044604925031e-16	2.22044604925031e-16
GSE172188_GSM5243607_Control	1	1	0.960456508689142	1	0.927065496118094	0.949538669543252	0.963713945887978	0.949389212107185	0.945775061620547	0.93203336385043	0.944170275392534	0.943511718541239	0.945208911240355	0.906146104165773	0.940737549127319	0.879015049992605	0.971789985772622	0.954886428322627	0.937317416951491	0.926104035048089	0.979618571572213	0.968291085652096	0.906016854568032	0.980934534955718	0.933906352970959	0.971639052771769	0.951349610368264	0.999227042794212	0.999242550975005	0.999414850046849	1
GSE172188_GSM5243609_Control	0	0	0.315752056293772	1	0.400228351667527	0.344002938206445	0.395106833587558	0.374490113108126	0.384018046509027	0.402965265545061	0.399789214374245	0.392374602425043	0.410838580879066	0.372294611741594	0.405773249687325	0.306489923223493	0.435762478940911	0.435837725264137	0.422281804378759	0.421391785675282	0.48976158235205	0.476497340522933	0.393297669646103	0.451780694539498	0.428350051782802	0.463917301566124	0.40121247964875	0.574015153701204	0.072673724934308	3.14217684880991e-12	3.82819021095174e-08
GSE172188_GSM5243611_Control	1	1	0.59109316606521	0	0.64830896440939	0.612737678022959	0.618711453952869	0.610015319169501	0.605562398710344	0.621856584980611	0.625878984934621	0.596010940784248	0.593426877162006	0.467700815945762	0.58049940112285	0.562429627628327	0.515963032744207	0.528101027635435	0.560378374603271	0.551566857093188	0.389054792323651	0.426950258012517	0.548577466084516	0.392735216931542	0.538564898713643	0.418722266436037	0.493311918566944	0.268563239994872	0.910126381863192	0.999999998610689	0.999691284211702
GSE172188_GSM5243613_Control	1	1	0.869919376301377	1	0.905320052404941	0.87559606030773	0.958594617219043	0.885400280144245	0.8861498164375	0.913704932015443	0.930721072084993	0.900250731203874	0.932355282643144	0.874082185789849	0.911474048894337	0.863760386027436	0.96872010195926	0.944050682713552	0.919655650665731	0.902569156092641	0.973836738646895	0.957137032665122	0.878568621241679	0.974039433403912	0.912944823151894	0.959889398182985	0.936729334461076	0.995001415519222	0.996641817494074	1	1
GSE172188_GSM5243615_Control	0	0	0.454437029547756	0	0.367462916849511	0.393372647760664	0.318081774532142	0.371009935660723	0.357528460038092	0.336133352275138	0.333199570241025	0.336124311372878	0.310894848622183	0.234342197377855	0.315541406120495	0.263033549665183	0.25981075738105	0.272459772641273	0.29501423059394	0.293581412611926	0.206063632634383	0.225489672618867	0.287810804241295	0.210910625909912	0.284744074594048	0.223976037062013	0.252423608174754	0.0190313484880134	0.129769700410495	2.22044604925031e-16	2.22044604925031e-16
GSE172188_GSM5243598_Treat	0	0	0.0941726861248328	0	0.037242693178101	0.0765146811543481	0.0104315297053225	0.0509490451794959	0.0410179467794544	0.0303159741761793	0.0220159559894271	0.0342891066665246	0.0212275101773959	0.0307441233099669	0.0302756376899907	0.0293656902287496	0.00726644939239096	0.0169304883964997	0.0281010462343663	0.038040454918656	0.0063845687248063	0.0129483870805033	0.0544484498266802	0.0069414121154616	0.0325934951612376	0.0123058405252752	0.0230831475984966	0.00030440193105414	0.000164396989428877	2.22044604925031e-16	2.22044604925031e-16
GSE172188_GSM5243600_Treat	1	1	0.70208793045991	1	0.656894986081147	0.690844400113322	0.620092289957186	0.67434374817156	0.657886868128544	0.623973395239101	0.628607765075563	0.633179424524035	0.601114977269269	0.467895409987278	0.606144942857044	0.486667086709984	0.546455084328136	0.558455666837581	0.577770723530072	0.570524469437541	0.477870763268112	0.503492825393323	0.55176372829962	0.463255875557497	0.564153593805794	0.492096977833439	0.511000869949025	0.885920978759655	0.908322815587464	0.00074836959522976	9.4884303943303e-06
GSE172188_GSM5243602_Treat	1	1	0.811329833716821	1	0.910064914958934	0.857696350555039	0.964867286875929	0.902510135299496	0.923833901868253	0.941400994138651	0.947567991082988	0.939561903557516	0.95646577186795	0.962778158260459	0.949739062171121	0.970184326265097	0.977330355483778	0.966462630338175	0.95675758796131	0.953975030278362	0.980337811916399	0.972762979937624	0.959477126761702	0.982944418072699	0.957062388957409	0.975192805972452	0.974580097294079	0.974983877186044	0.994165671184321	1	1
GSE172188_GSM5243604_Treat	0	0	0.275473518163872	1	0.313394450222655	0.320080040863492	0.375134112384087	0.352070649416144	0.382950409967979	0.406117447383093	0.381388704185532	0.430420029420521	0.455441199650808	0.624283110395724	0.480624585327353	0.536409951890627	0.542412619869289	0.559118668374937	0.535792048793661	0.574295860091803	0.697025470709877	0.680118378812808	0.644730643709401	0.724750292431119	0.583181237426044	0.69912543310192	0.683051637068688	0.259721296031837	0.0106162634970486	0.00304049540619657	1.54473118383051e-06
GSE172188_GSM5243606_Treat	0	0	0.369317659095883	1	0.333470867853012	0.365448022088231	0.254959923549691	0.362457292748767	0.364400076713396	0.337542658995274	0.308882854544614	0.36093626249518	0.324702113355346	0.39830651748558	0.362789176956893	0.333201609756431	0.272838211916529	0.34174863795444	0.371842502493571	0.41013585991072	0.334060499207375	0.37908563327944	0.459432474989466	0.35218294608881	0.402280143491837	0.387260426684674	0.40852104836546	0.641737438711569	0.0992568612616601	2.22044604925031e-16	2.22044604925031e-16
GSE172188_GSM5243608_Treat	1	1	0.750335941621694	1	0.69442532871085	0.740950170674715	0.720802328809793	0.739411030194102	0.728237019188675	0.701274000874145	0.707016945894147	0.724662434463021	0.717346592996646	0.702989285316107	0.725271055785619	0.629823526876203	0.75730810854846	0.747645710989699	0.728823297772584	0.731555011903849	0.818391957974514	0.800157493233336	0.732949028149159	0.832190961270772	0.739484948619631	0.813340862831713	0.776181023988671	0.979853959844943	0.905752945107633	2.22044604925031e-16	2.22044604925031e-16
GSE172188_GSM5243610_Treat	0	0	0.458103515903387	1	0.507257853371055	0.475424158654219	0.593479733071122	0.51354755157338	0.538731929537229	0.5548757572035	0.560413349485837	0.564828799019315	0.597568108120328	0.593118358502789	0.592155149514281	0.516354499164248	0.695062374265097	0.66198533828532	0.620049635364687	0.618441100400243	0.779307858753193	0.740169857227326	0.61159445618871	0.778724693037066	0.633997430011799	0.748706406038096	0.685868225484447	0.69347227747795	0.175605460280962	1	1
GSE172188_GSM5243612_Treat	0	0	0.209865235663348	0	0.197222786663763	0.214903249672379	0.131283183598451	0.200824731631148	0.197277490747541	0.190794306235641	0.169806417754725	0.190957199667429	0.167995530193629	0.176809870941799	0.186709913248224	0.196317329086395	0.109980802376092	0.149647686688594	0.184118993250686	0.206106981989319	0.093946274523428	0.125192705560654	0.24472356217628	0.106271107415272	0.192464543415852	0.12744925102384	0.17984140972636	0.00424817460325028	0.0155981429833028	2.22044604925031e-16	2.22044604925031e-16
GSE172188_GSM5243614_Treat	1	1	0.517399780139625	1	0.668996936827844	0.539014332663459	0.777063059254518	0.590610189832794	0.634596713123509	0.693767424323117	0.717625017472921	0.673985175254692	0.740425871210149	0.6843290029048	0.709438835649023	0.626258455874976	0.848154908585094	0.795801841359976	0.742351759344245	0.727558391858071	0.896637001842096	0.857271692805504	0.717483027387708	0.897220587458302	0.747393089432919	0.863210514999284	0.813666189629557	0.93188270348451	0.7292233633513	1	1
GSE172188_GSM5243616_Treat	1	1	0.760440567246869	1	0.796276485870803	0.752195591839775	0.807331046649861	0.735978592797142	0.722444421192951	0.738977638319376	0.770946110632032	0.70208745357917	0.717888865115997	0.411264390406076	0.673123515275117	0.517314791108262	0.700506953938486	0.639908384688105	0.635390018206665	0.583301225345045	0.529723307122916	0.516922864611909	0.502807155205104	0.490933300051676	0.582132557787551	0.491304093628971	0.501776031525956	0.684504317864523	0.991684941488627	1	1
GSE176440_GSM5365607_Control	1	1	0.898218768421058	1	0.947733852612149	0.905096329891137	0.978316025691714	0.923630515755951	0.929542128691165	0.945169535317112	0.959701674416024	0.933529890686375	0.954261129433189	0.846191724975292	0.934595051967397	0.867601368571642	0.976896546264464	0.952871768238136	0.932625768012478	0.90730406058874	0.96948327201644	0.949816989722149	0.856901211750375	0.964604630151977	0.916566904726144	0.948690840379462	0.919602100413461	0.993669365870966	0.999645287014466	1	1
